,Student_Id,Sem,subject code,subject,subject_short,grade,credits
745,21pa1a6118,II B.Tech - II Semester,  20AD4T01,  Data warehousing and Mining, DWH&M,C,3
746,21pa1a6118,II B.Tech - II Semester,  20AM4T01,  Fundamentals of ArtificialIntelligence & MachineLearning, FAI&ML,B,3
747,21pa1a6118,II B.Tech - II Semester,  20IT4T01,  Software Engineering, SE,F,0
748,21pa1a6118,II B.Tech - II Semester,  20CS4P02,  OS Lab, OS Lab,D,1.5
749,21pa1a6118,II B.Tech - II Semester,  20AM4P01,  Fundamentals of ArtificialIntelligence & MachineLearningLab, FAI&ML Lab,S,1.5
750,21pa1a6118,II B.Tech - II Semester,  20AD4P01,  Data Mining using Python Lab, DMP Lab,A,1.5
751,21pa1a6118,II B.Tech - II Semester,  20HS4A01,  Critical Reading and Creative Writing, CR&CW,F,0
752,21pa1a6118,II B.Tech - II Semester,  20IT4P03,  Web Application Development Using Full Stack-Module - II, WADUFSM-II,S,2
753,21pa1a6118,II B.Tech - II Semester,  20AM4J01,  Community Service Project, CSP,S,4
754,21pa1a6118,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,B,3
755,21pa1a6118,II B.Tech - II Semester,0,0,0,0,Estimated Semester Grade Point Average(SGPA) : 7.2
756,21pa1a6119,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,A,3
757,21pa1a6119,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,C,3
758,21pa1a6119,I B.Tech - I Semester,  20BS1T04,  APPLIED PHYSICS, AP,B,3
759,21pa1a6119,I B.Tech - I Semester,  20EE1T01,  ELEMENTS OF ELECTRICAL AND ELECTRONICS ENGINEERING, EEEE,C,3
760,21pa1a6119,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,C,3
761,21pa1a6119,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,S,1.5
762,21pa1a6119,I B.Tech - I Semester,  20BS1P04,  APPLIED PHYSICS LAB, AP Lab,A,1.5
