,Student_Id,Sem,subject code,subject,subject_short,grade,credits
699,21PA1A0117,II B.Tech - II Semester,  20CE4J01,  Community Service Project, CSP,B,4
700,21PA1A0117,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,B,3
701,21PA1A0117,II B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 6.61
702,21PA1A0118,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,S,3
703,21PA1A0118,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,A,3
704,21PA1A0118,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,B,3
705,21PA1A0118,I B.Tech - I Semester,  20BS1T03,  ENGINEERING PHYSICS, EP,C,3
706,21PA1A0118,I B.Tech - I Semester,  20ME1T01,  ENGINEERING GRAPHICS, EG,S,3
707,21PA1A0118,I B.Tech - I Semester,  20BS1P02,  ENGINEERING PHYSICS LAB, EP Lab,O,1.5
708,21PA1A0118,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,S,1.5
709,21PA1A0118,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,O,1.5
710,21PA1A0118,I B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.23
711,21PA1A0118,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,A,3
712,21PA1A0118,I B.Tech - II Semester,  20BS2T02,  ENGINEERING CHEMISTRY, EG,B,3
713,21PA1A0118,I B.Tech - II Semester,  20CE2T02,  ENGINEERING MECHANICS, EM,B,3
714,21PA1A0118,I B.Tech - II Semester,  20CE2P01,  BUILDING PLANNING & COMPUTER AIDED BUILDING DRAWING, BP&CABD,O,1.5
715,21PA1A0118,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
716,21PA1A0118,I B.Tech - II Semester,  20CE2T01,  BUILDING MATERIAL AND CONCRETE TECHNOLOGY, BM&CT,C,3
717,21PA1A0118,I B.Tech - II Semester,  20ME2P01,  ENGINEERING WORKSHOP, EW,O,1.5
718,21PA1A0118,I B.Tech - II Semester,  20BS2P01,  ENGINEERING CHEMISTRY LAB, EC LAB,S,1.5
719,21PA1A0118,I B.Tech - II Semester,  20CS2P01,  COMPUTER PROGRAMMING LAB, CP LAB,O,3
720,21PA1A0118,I B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.08
721,21PA1A0118,II B.Tech - I Semester,  20CE3T02,  Fluid Mechanics, FM,B,3
722,21PA1A0118,II B.Tech - I Semester,  20CE3T01,  Strength of Materials -I, SOM-I,O,3
723,21PA1A0118,II B.Tech - I Semester,  20BS3A01,  Constitution of India, COI,P,--
724,21PA1A0118,II B.Tech - I Semester,  20BS3T01,  Mathematics - III (Complex variables & PDE), M-III (CV&PDE),A,3
725,21PA1A0118,II B.Tech - I Semester,  20CE3P03,  Surveying Field Work Lab, SFW Lab,O,1.5
726,21PA1A0118,II B.Tech - I Semester,  20CE3T03,  Surveying, SUR,A,3
727,21PA1A0118,II B.Tech - I Semester,  20CE3P02,  Highway Engineering Lab, HE Lab,O,1.5
728,21PA1A0118,II B.Tech - I Semester,  20CE3P01,  Concrete Technology Lab, CT Lab,O,1.5
729,21PA1A0118,II B.Tech - I Semester,  20CE3P04,  Building & Earth Science, B&ES,O,2
730,21PA1A0118,II B.Tech - I Semester,  20CE3T04,  Highway Engineering, HE,A,3
731,21PA1A0118,II B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.74
732,21PA1A0118,II B.Tech - II Semester,  20BS4T01,"  Mathematics-IV (Numerical Methods, Probability & Statistics)", M-IV,S,3
733,21PA1A0118,II B.Tech - II Semester,  20CE4T01,  Strength of Materials -II, SOM-II,S,3
734,21PA1A0118,II B.Tech - II Semester,  20CE4T02,  Hydraulics and Hydraulic Machinery, HHM,S,3
735,21PA1A0118,II B.Tech - II Semester,  20HS4A01,  Critical Reading and Creative Writing, CR&CW,F,0
736,21PA1A0118,II B.Tech - II Semester,  20CE4T03,  Environmental Engineering, EE,B,3
737,21PA1A0118,II B.Tech - II Semester,  20CE4P03,  Fluid Mechanics & Hydraulics Machinery Lab, FM & HM Lab,A,1.5
738,21PA1A0118,II B.Tech - II Semester,  20CE4P01,  Environmental Engineering Lab, EE Lab,O,1.5
739,21PA1A0118,II B.Tech - II Semester,  20CE4P04,  Advanced Construction Planning, ACP,O,2
740,21PA1A0118,II B.Tech - II Semester,  20CE4P02,  Strength of Materials Lab, SOM Lab,O,1.5
741,21PA1A0118,II B.Tech - II Semester,  20CE4J01,  Community Service Project, CSP,O,4
742,21PA1A0118,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,A,3
743,21PA1A0118,II B.Tech - II Semester,0,0,0,0,Estimated Semester Grade Point Average(SGPA) : 8.94
744,21PA1A0119,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,D,3
745,21PA1A0119,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,D,3
746,21PA1A0119,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,D,3
747,21PA1A0119,I B.Tech - I Semester,  20BS1T03,  ENGINEERING PHYSICS, EP,D,3
748,21PA1A0119,I B.Tech - I Semester,  20ME1T01,  ENGINEERING GRAPHICS, EG,C,3
749,21PA1A0119,I B.Tech - I Semester,  20BS1P02,  ENGINEERING PHYSICS LAB, EP Lab,A,1.5
750,21PA1A0119,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,A,1.5
751,21PA1A0119,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,A,1.5
752,21PA1A0119,I B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 5.85
753,21PA1A0119,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,D,3
754,21PA1A0119,I B.Tech - II Semester,  20BS2T02,  ENGINEERING CHEMISTRY, EG,D,3
755,21PA1A0119,I B.Tech - II Semester,  20CE2T02,  ENGINEERING MECHANICS, EM,D,3
756,21PA1A0119,I B.Tech - II Semester,  20CE2P01,  BUILDING PLANNING & COMPUTER AIDED BUILDING DRAWING, BP&CABD,B,1.5
757,21PA1A0119,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,F,0
758,21PA1A0119,I B.Tech - II Semester,  20CE2T01,  BUILDING MATERIAL AND CONCRETE TECHNOLOGY, BM&CT,D,3
759,21PA1A0119,I B.Tech - II Semester,  20ME2P01,  ENGINEERING WORKSHOP, EW,A,1.5
760,21PA1A0119,I B.Tech - II Semester,  20BS2P01,  ENGINEERING CHEMISTRY LAB, EC LAB,A,1.5
761,21PA1A0119,I B.Tech - II Semester,  20CS2P01,  COMPUTER PROGRAMMING LAB, CP LAB,A,3
762,21PA1A0119,I B.Tech - II Semester,0,0,0,0,Estimated Semester Grade Point Average(SGPA) : 6.08
763,21PA1A0119,II B.Tech - I Semester,  20CE3T02,  Fluid Mechanics, FM,D,3
764,21PA1A0119,II B.Tech - I Semester,  20CE3T01,  Strength of Materials -I, SOM-I,C,3
765,21PA1A0119,II B.Tech - I Semester,  20BS3A01,  Constitution of India, COI,P,--
766,21PA1A0119,II B.Tech - I Semester,  20BS3T01,  Mathematics - III (Complex variables & PDE), M-III (CV&PDE),D,3
767,21PA1A0119,II B.Tech - I Semester,  20CE3P03,  Surveying Field Work Lab, SFW Lab,C,1.5
768,21PA1A0119,II B.Tech - I Semester,  20CE3T03,  Surveying, SUR,A,3
769,21PA1A0119,II B.Tech - I Semester,  20CE3P02,  Highway Engineering Lab, HE Lab,C,1.5
770,21PA1A0119,II B.Tech - I Semester,  20CE3P01,  Concrete Technology Lab, CT Lab,A,1.5
771,21PA1A0119,II B.Tech - I Semester,  20CE3P04,  Building & Earth Science, B&ES,A,2
772,21PA1A0119,II B.Tech - I Semester,  20CE3T04,  Highway Engineering, HE,C,3
773,21PA1A0119,II B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 6.33
774,21PA1A0119,II B.Tech - II Semester,  20BS4T01,"  Mathematics-IV (Numerical Methods, Probability & Statistics)", M-IV,C,3
775,21PA1A0119,II B.Tech - II Semester,  20CE4T01,  Strength of Materials -II, SOM-II,D,3
776,21PA1A0119,II B.Tech - II Semester,  20CE4T02,  Hydraulics and Hydraulic Machinery, HHM,C,3
777,21PA1A0119,II B.Tech - II Semester,  20HS4A01,  Critical Reading and Creative Writing, CR&CW,P,--
778,21PA1A0119,II B.Tech - II Semester,  20CE4T03,  Environmental Engineering, EE,C,3
779,21PA1A0119,II B.Tech - II Semester,  20CE4P03,  Fluid Mechanics & Hydraulics Machinery Lab, FM & HM Lab,D,1.5
780,21PA1A0119,II B.Tech - II Semester,  20CE4P01,  Environmental Engineering Lab, EE Lab,A,1.5
781,21PA1A0119,II B.Tech - II Semester,  20CE4P04,  Advanced Construction Planning, ACP,A,2
782,21PA1A0119,II B.Tech - II Semester,  20CE4P02,  Strength of Materials Lab, SOM Lab,S,1.5
783,21PA1A0119,II B.Tech - II Semester,  20CE4J01,  Community Service Project, CSP,S,4
784,21PA1A0119,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,B,3
785,21PA1A0119,II B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 6.86
786,21PA1A0120,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,D,3
787,21PA1A0120,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,D,3
788,21PA1A0120,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,F,0
789,21PA1A0120,I B.Tech - I Semester,  20BS1T03,  ENGINEERING PHYSICS, EP,F,0
790,21PA1A0120,I B.Tech - I Semester,  20ME1T01,  ENGINEERING GRAPHICS, EG,C,3
791,21PA1A0120,I B.Tech - I Semester,  20BS1P02,  ENGINEERING PHYSICS LAB, EP Lab,C,1.5
792,21PA1A0120,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,B,1.5
793,21PA1A0120,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,B,1.5
794,21PA1A0120,I B.Tech - I Semester,0,0,0,0,Estimated Semester Grade Point Average(SGPA) : 5.78
795,21PA1A0120,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,D,3
796,21PA1A0120,I B.Tech - II Semester,  20BS2T02,  ENGINEERING CHEMISTRY, EG,D,3
797,21PA1A0120,I B.Tech - II Semester,  20CE2T02,  ENGINEERING MECHANICS, EM,F,0
798,21PA1A0120,I B.Tech - II Semester,  20CE2P01,  BUILDING PLANNING & COMPUTER AIDED BUILDING DRAWING, BP&CABD,S,1.5
799,21PA1A0120,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
800,21PA1A0120,I B.Tech - II Semester,  20CE2T01,  BUILDING MATERIAL AND CONCRETE TECHNOLOGY, BM&CT,D,3
801,21PA1A0120,I B.Tech - II Semester,  20ME2P01,  ENGINEERING WORKSHOP, EW,S,1.5
802,21PA1A0120,I B.Tech - II Semester,  20BS2P01,  ENGINEERING CHEMISTRY LAB, EC LAB,A,1.5
803,21PA1A0120,I B.Tech - II Semester,  20CS2P01,  COMPUTER PROGRAMMING LAB, CP LAB,S,3
804,21PA1A0120,I B.Tech - II Semester,0,0,0,0,Estimated Semester Grade Point Average(SGPA) : 6.73
805,21PA1A0120,II B.Tech - I Semester,  20CE3T02,  Fluid Mechanics, FM,D,3
806,21PA1A0120,II B.Tech - I Semester,  20CE3T01,  Strength of Materials -I, SOM-I,C,3
807,21PA1A0120,II B.Tech - I Semester,  20BS3A01,  Constitution of India, COI,P,--
808,21PA1A0120,II B.Tech - I Semester,  20BS3T01,  Mathematics - III (Complex variables & PDE), M-III (CV&PDE),F,0
809,21PA1A0120,II B.Tech - I Semester,  20CE3P03,  Surveying Field Work Lab, SFW Lab,S,1.5
810,21PA1A0120,II B.Tech - I Semester,  20CE3T03,  Surveying, SUR,C,3
811,21PA1A0120,II B.Tech - I Semester,  20CE3P02,  Highway Engineering Lab, HE Lab,B,1.5
812,21PA1A0120,II B.Tech - I Semester,  20CE3P01,  Concrete Technology Lab, CT Lab,A,1.5
813,21PA1A0120,II B.Tech - I Semester,  20CE3P04,  Building & Earth Science, B&ES,S,2
814,21PA1A0120,II B.Tech - I Semester,  20CE3T04,  Highway Engineering, HE,D,3
815,21PA1A0120,II B.Tech - I Semester,0,0,0,0,Estimated Semester Grade Point Average(SGPA) : 6.49
816,21PA1A0120,II B.Tech - II Semester,  20BS4T01,"  Mathematics-IV (Numerical Methods, Probability & Statistics)", M-IV,B,3
817,21PA1A0120,II B.Tech - II Semester,  20CE4T01,  Strength of Materials -II, SOM-II,C,3
818,21PA1A0120,II B.Tech - II Semester,  20CE4T02,  Hydraulics and Hydraulic Machinery, HHM,C,3
819,21PA1A0120,II B.Tech - II Semester,  20HS4A01,  Critical Reading and Creative Writing, CR&CW,P,--
820,21PA1A0120,II B.Tech - II Semester,  20CE4T03,  Environmental Engineering, EE,C,3
821,21PA1A0120,II B.Tech - II Semester,  20CE4P03,  Fluid Mechanics & Hydraulics Machinery Lab, FM & HM Lab,D,1.5
822,21PA1A0120,II B.Tech - II Semester,  20CE4P01,  Environmental Engineering Lab, EE Lab,A,1.5
823,21PA1A0120,II B.Tech - II Semester,  20CE4P04,  Advanced Construction Planning, ACP,A,2
824,21PA1A0120,II B.Tech - II Semester,  20CE4P02,  Strength of Materials Lab, SOM Lab,S,1.5
825,21PA1A0120,II B.Tech - II Semester,  20CE4J01,  Community Service Project, CSP,A,4
826,21PA1A0120,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,C,3
827,21PA1A0120,II B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 6.82
828,21PA1A0121,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,C,3
829,21PA1A0121,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,B,3
830,21PA1A0121,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,D,3
831,21PA1A0121,I B.Tech - I Semester,  20BS1T03,  ENGINEERING PHYSICS, EP,C,3
832,21PA1A0121,I B.Tech - I Semester,  20ME1T01,  ENGINEERING GRAPHICS, EG,B,3
833,21PA1A0121,I B.Tech - I Semester,  20BS1P02,  ENGINEERING PHYSICS LAB, EP Lab,O,1.5
834,21PA1A0121,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,A,1.5
835,21PA1A0121,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,S,1.5
836,21PA1A0121,I B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 6.85
837,21PA1A0121,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,C,3
838,21PA1A0121,I B.Tech - II Semester,  20BS2T02,  ENGINEERING CHEMISTRY, EG,B,3
839,21PA1A0121,I B.Tech - II Semester,  20CE2T02,  ENGINEERING MECHANICS, EM,C,3
840,21PA1A0121,I B.Tech - II Semester,  20CE2P01,  BUILDING PLANNING & COMPUTER AIDED BUILDING DRAWING, BP&CABD,O,1.5
841,21PA1A0121,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
842,21PA1A0121,I B.Tech - II Semester,  20CE2T01,  BUILDING MATERIAL AND CONCRETE TECHNOLOGY, BM&CT,C,3
843,21PA1A0121,I B.Tech - II Semester,  20ME2P01,  ENGINEERING WORKSHOP, EW,O,1.5
844,21PA1A0121,I B.Tech - II Semester,  20BS2P01,  ENGINEERING CHEMISTRY LAB, EC LAB,A,1.5
845,21PA1A0121,I B.Tech - II Semester,  20CS2P01,  COMPUTER PROGRAMMING LAB, CP LAB,O,3
846,21PA1A0121,I B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 7.54
847,21PA1A0121,II B.Tech - I Semester,  20CE3T02,  Fluid Mechanics, FM,C,3
848,21PA1A0121,II B.Tech - I Semester,  20CE3T01,  Strength of Materials -I, SOM-I,C,3
849,21PA1A0121,II B.Tech - I Semester,  20BS3A01,  Constitution of India, COI,P,--
850,21PA1A0121,II B.Tech - I Semester,  20BS3T01,  Mathematics - III (Complex variables & PDE), M-III (CV&PDE),D,3
851,21PA1A0121,II B.Tech - I Semester,  20CE3P03,  Surveying Field Work Lab, SFW Lab,O,1.5
852,21PA1A0121,II B.Tech - I Semester,  20CE3T03,  Surveying, SUR,B,3
853,21PA1A0121,II B.Tech - I Semester,  20CE3P02,  Highway Engineering Lab, HE Lab,S,1.5
854,21PA1A0121,II B.Tech - I Semester,  20CE3P01,  Concrete Technology Lab, CT Lab,S,1.5
855,21PA1A0121,II B.Tech - I Semester,  20CE3P04,  Building & Earth Science, B&ES,S,2
856,21PA1A0121,II B.Tech - I Semester,  20CE3T04,  Highway Engineering, HE,C,3
857,21PA1A0121,II B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 6.98
858,21PA1A0121,II B.Tech - II Semester,  20BS4T01,"  Mathematics-IV (Numerical Methods, Probability & Statistics)", M-IV,A,3
859,21PA1A0121,II B.Tech - II Semester,  20CE4T01,  Strength of Materials -II, SOM-II,A,3
860,21PA1A0121,II B.Tech - II Semester,  20CE4T02,  Hydraulics and Hydraulic Machinery, HHM,C,3
861,21PA1A0121,II B.Tech - II Semester,  20HS4A01,  Critical Reading and Creative Writing, CR&CW,P,--
862,21PA1A0121,II B.Tech - II Semester,  20CE4T03,  Environmental Engineering, EE,B,3
863,21PA1A0121,II B.Tech - II Semester,  20CE4P03,  Fluid Mechanics & Hydraulics Machinery Lab, FM & HM Lab,B,1.5
864,21PA1A0121,II B.Tech - II Semester,  20CE4P01,  Environmental Engineering Lab, EE Lab,A,1.5
865,21PA1A0121,II B.Tech - II Semester,  20CE4P04,  Advanced Construction Planning, ACP,O,2
866,21PA1A0121,II B.Tech - II Semester,  20CE4P02,  Strength of Materials Lab, SOM Lab,S,1.5
867,21PA1A0121,II B.Tech - II Semester,  20CE4J01,  Community Service Project, CSP,S,4
868,21PA1A0121,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,B,3
869,21PA1A0121,II B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 7.84
870,21PA1A0122,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,A,3
871,21PA1A0122,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,A,3
872,21PA1A0122,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,B,3
873,21PA1A0122,I B.Tech - I Semester,  20BS1T03,  ENGINEERING PHYSICS, EP,C,3
874,21PA1A0122,I B.Tech - I Semester,  20ME1T01,  ENGINEERING GRAPHICS, EG,A,3
875,21PA1A0122,I B.Tech - I Semester,  20BS1P02,  ENGINEERING PHYSICS LAB, EP Lab,O,1.5
876,21PA1A0122,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,S,1.5
877,21PA1A0122,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,O,1.5
878,21PA1A0122,I B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 7.92
879,21PA1A0122,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,S,3
880,21PA1A0122,I B.Tech - II Semester,  20BS2T02,  ENGINEERING CHEMISTRY, EG,A,3
881,21PA1A0122,I B.Tech - II Semester,  20CE2T02,  ENGINEERING MECHANICS, EM,B,3
882,21PA1A0122,I B.Tech - II Semester,  20CE2P01,  BUILDING PLANNING & COMPUTER AIDED BUILDING DRAWING, BP&CABD,O,1.5
883,21PA1A0122,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
884,21PA1A0122,I B.Tech - II Semester,  20CE2T01,  BUILDING MATERIAL AND CONCRETE TECHNOLOGY, BM&CT,C,3
885,21PA1A0122,I B.Tech - II Semester,  20ME2P01,  ENGINEERING WORKSHOP, EW,S,1.5
886,21PA1A0122,I B.Tech - II Semester,  20BS2P01,  ENGINEERING CHEMISTRY LAB, EC LAB,O,1.5
887,21PA1A0122,I B.Tech - II Semester,  20CS2P01,  COMPUTER PROGRAMMING LAB, CP LAB,S,3
888,21PA1A0122,I B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.23
889,21PA1A0122,II B.Tech - I Semester,  20CE3T02,  Fluid Mechanics, FM,S,3
890,21PA1A0122,II B.Tech - I Semester,  20CE3T01,  Strength of Materials -I, SOM-I,S,3
891,21PA1A0122,II B.Tech - I Semester,  20BS3A01,  Constitution of India, COI,P,--
892,21PA1A0122,II B.Tech - I Semester,  20BS3T01,  Mathematics - III (Complex variables & PDE), M-III (CV&PDE),A,3
893,21PA1A0122,II B.Tech - I Semester,  20CE3P03,  Surveying Field Work Lab, SFW Lab,O,1.5
894,21PA1A0122,II B.Tech - I Semester,  20CE3T03,  Surveying, SUR,S,3
895,21PA1A0122,II B.Tech - I Semester,  20CE3P02,  Highway Engineering Lab, HE Lab,O,1.5
896,21PA1A0122,II B.Tech - I Semester,  20CE3P01,  Concrete Technology Lab, CT Lab,O,1.5
897,21PA1A0122,II B.Tech - I Semester,  20CE3P04,  Building & Earth Science, B&ES,O,2
898,21PA1A0122,II B.Tech - I Semester,  20CE3T04,  Highway Engineering, HE,C,3
899,21PA1A0122,II B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.74
900,21PA1A0122,II B.Tech - II Semester,  20BS4T01,"  Mathematics-IV (Numerical Methods, Probability & Statistics)", M-IV,O,3
901,21PA1A0122,II B.Tech - II Semester,  20CE4T01,  Strength of Materials -II, SOM-II,A,3
902,21PA1A0122,II B.Tech - II Semester,  20CE4T02,  Hydraulics and Hydraulic Machinery, HHM,S,3
903,21PA1A0122,II B.Tech - II Semester,  20HS4A01,  Critical Reading and Creative Writing, CR&CW,P,--
904,21PA1A0122,II B.Tech - II Semester,  20CE4T03,  Environmental Engineering, EE,A,3
905,21PA1A0122,II B.Tech - II Semester,  20CE4P03,  Fluid Mechanics & Hydraulics Machinery Lab, FM & HM Lab,O,1.5
906,21PA1A0122,II B.Tech - II Semester,  20CE4P01,  Environmental Engineering Lab, EE Lab,O,1.5
907,21PA1A0122,II B.Tech - II Semester,  20CE4P04,  Advanced Construction Planning, ACP,O,2
908,21PA1A0122,II B.Tech - II Semester,  20CE4P02,  Strength of Materials Lab, SOM Lab,O,1.5
909,21PA1A0122,II B.Tech - II Semester,  20CE4J01,  Community Service Project, CSP,O,4
910,21PA1A0122,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,S,3
911,21PA1A0122,II B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 9.29
912,21PA1A0123,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,S,3
913,21PA1A0123,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,A,3
914,21PA1A0123,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,S,3
915,21PA1A0123,I B.Tech - I Semester,  20BS1T03,  ENGINEERING PHYSICS, EP,A,3
916,21PA1A0123,I B.Tech - I Semester,  20ME1T01,  ENGINEERING GRAPHICS, EG,S,3
917,21PA1A0123,I B.Tech - I Semester,  20BS1P02,  ENGINEERING PHYSICS LAB, EP Lab,O,1.5
918,21PA1A0123,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,O,1.5
919,21PA1A0123,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,O,1.5
920,21PA1A0123,I B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.92
921,21PA1A0123,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,O,3
922,21PA1A0123,I B.Tech - II Semester,  20BS2T02,  ENGINEERING CHEMISTRY, EG,S,3
923,21PA1A0123,I B.Tech - II Semester,  20CE2T02,  ENGINEERING MECHANICS, EM,A,3
924,21PA1A0123,I B.Tech - II Semester,  20CE2P01,  BUILDING PLANNING & COMPUTER AIDED BUILDING DRAWING, BP&CABD,O,1.5
925,21PA1A0123,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
926,21PA1A0123,I B.Tech - II Semester,  20CE2T01,  BUILDING MATERIAL AND CONCRETE TECHNOLOGY, BM&CT,B,3
927,21PA1A0123,I B.Tech - II Semester,  20ME2P01,  ENGINEERING WORKSHOP, EW,S,1.5
928,21PA1A0123,I B.Tech - II Semester,  20BS2P01,  ENGINEERING CHEMISTRY LAB, EC LAB,O,1.5
929,21PA1A0123,I B.Tech - II Semester,  20CS2P01,  COMPUTER PROGRAMMING LAB, CP LAB,O,3
930,21PA1A0123,I B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 9
931,21PA1A0123,II B.Tech - I Semester,  20CE3T02,  Fluid Mechanics, FM,A,3
932,21PA1A0123,II B.Tech - I Semester,  20CE3T01,  Strength of Materials -I, SOM-I,O,3
933,21PA1A0123,II B.Tech - I Semester,  20BS3A01,  Constitution of India, COI,P,--
934,21PA1A0123,II B.Tech - I Semester,  20BS3T01,  Mathematics - III (Complex variables & PDE), M-III (CV&PDE),O,3
935,21PA1A0123,II B.Tech - I Semester,  20CE3P03,  Surveying Field Work Lab, SFW Lab,O,1.5
936,21PA1A0123,II B.Tech - I Semester,  20CE3T03,  Surveying, SUR,S,3
937,21PA1A0123,II B.Tech - I Semester,  20CE3P02,  Highway Engineering Lab, HE Lab,O,1.5
938,21PA1A0123,II B.Tech - I Semester,  20CE3P01,  Concrete Technology Lab, CT Lab,O,1.5
939,21PA1A0123,II B.Tech - I Semester,  20CE3P04,  Building & Earth Science, B&ES,O,2
940,21PA1A0123,II B.Tech - I Semester,  20CE3T04,  Highway Engineering, HE,O,3
941,21PA1A0123,II B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 9.58
942,21PA1A0123,II B.Tech - II Semester,  20BS4T01,"  Mathematics-IV (Numerical Methods, Probability & Statistics)", M-IV,O,3
943,21PA1A0123,II B.Tech - II Semester,  20CE4T01,  Strength of Materials -II, SOM-II,S,3
944,21PA1A0123,II B.Tech - II Semester,  20CE4T02,  Hydraulics and Hydraulic Machinery, HHM,O,3
